tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""06081611500""","""San Francisco-Oakland-Berkeley, CA""",3.00,2873.00,915.00,1034.40,51,64,86,37,46,63,15,18,23,6.48,6.09,2.21,2,2,18893,18696,18230,2,2,2,19179,18784,17444,14162,13818,12602,4970,4918,4794,48,49,49,32,32,33,4.1,5.5,0.88,28331,99,59785,45,22,3938,4001,2456,91,9
"""06081611600""","""San Francisco-Oakland-Berkeley, CA""",2.00,2335.00,746.00,207.39,50,62,84,35,44,61,15,18,23,7.07,25.59,2.18,2,2,19790,19593,19127,1,1,1,19252,18857,17523,14020,13676,12466,5206,5154,5029,26,27,27,17,18,18,5.7,2.6,3.60,25372,94,63538,49,7,3804,4001,2988,84,16
"""06081611700""","""San Francisco-Oakland-Berkeley, CA""",4.00,5699.00,1628.00,2503.63,42,52,70,28,35,48,14,17,21,7.23,32.83,1.99,2,2,19065,18868,18402,1,1,1,17820,17424,16149,12778,12434,11283,5015,4963,4839,26,27,27,18,18,18,7.4,1.5,0.65,24128,47,73488,53,14,3017,3075,2571,45,55
"""06081611800""","""San Francisco-Oakland-Berkeley, CA""",2.00,4558.00,1014.00,1122.70,43,54,72,28,35,48,15,18,24,8.39,20.68,2.19,2,2,20440,20243,19777,1,1,1,19489,19094,17757,14088,13744,12531,5377,5325,5200,25,25,25,16,17,17,3.4,2.3,0.90,22619,91,58856,50,22,3024,2959,3202,71,29
"""06081611901""","""San Francisco-Oakland-Berkeley, CA""",3.00,4392.00,1043.00,291.69,40,50,67,26,33,46,14,17,22,7.76,33.99,2.03,2,2,18177,17980,17514,2,2,2,17885,17489,16201,13058,12714,11549,4781,4730,4605,45,46,47,30,31,31,6.1,4.1,3.58,27384,70,56307,47,15,2850,3978,861,60,40
"""06081611902""","""San Francisco-Oakland-Berkeley, CA""",4.00,7336.00,1903.00,526.04,45,56,76,31,39,54,14,17,22,3.00,21.99,2.08,2,2,18568,18371,17905,1,2,2,18283,17888,16585,13362,13018,11839,4884,4833,4708,36,37,38,24,25,25,4.0,4.2,3.62,26984,83,52076,46,24,3376,3799,2492,69,31
"""06081612001""","""San Francisco-Oakland-Berkeley, CA""",2.00,4017.00,945.00,162.03,33,41,55,19,24,33,14,17,22,7.77,45.64,2.08,2,2,18460,18263,17797,2,2,2,18245,17850,16548,13349,13005,11827,4856,4804,4680,40,41,42,27,27,28,6.4,3.5,5.83,28384,96,65843,48,4,2068,2378,1329,69,31
"""06081612002""","""San Francisco-Oakland-Berkeley, CA""",2.00,2941.00,730.00,154.11,33,41,55,20,25,35,13,16,20,6.99,45.13,1.91,2,2,16940,16743,16278,2,2,2,16777,16382,15130,12271,11927,10799,4456,4404,4280,50,51,51,33,34,34,7.3,3.9,4.74,28420,60,61188,47,6,2190,2829,1878,41,59
"""06081612101""","""San Francisco-Oakland-Berkeley, CA""",3.00,3484.00,1293.00,163.02,35,43,57,23,28,39,12,15,19,3.29,21.64,1.78,2,2,15780,15583,15117,3,3,3,15613,15218,14007,11400,11056,9968,4151,4099,3975,62,63,64,41,42,42,7.3,5.0,7.93,31521,35,68472,46,7,2432,1209,2527,29,71
"""06081612102""","""San Francisco-Oakland-Berkeley, CA""",2.00,3935.00,1539.00,78.52,30,37,50,19,24,33,11,13,17,4.53,89.49,1.59,2,1,14415,14218,13752,4,4,4,14080,13685,12532,10198,9854,8823,3792,3740,3616,90,91,92,59,61,61,8.9,5.1,19.60,31556,3,61271,45,4,2063,1123,1906,11,89
"""06081612500""","""San Francisco-Oakland-Berkeley, CA""",3.00,4524.00,1839.00,494.55,44,54,73,32,40,55,12,14,18,4.64,19.31,1.70,2,2,14490,14293,13827,6,6,6,14891,14497,13309,10940,10595,9530,3811,3760,3636,140,142,144,93,94,95,8.1,6.8,3.72,29364,28,75202,43,9,3462,4001,3274,31,69
"""06081612600""","""San Francisco-Oakland-Berkeley, CA""",4.00,4372.00,1888.00,321.87,34,43,57,23,29,40,11,14,17,3.66,30.03,1.66,2,2,13611,13414,12948,6,6,6,14412,14019,12843,10685,10341,9288,3580,3528,3405,146,149,151,97,99,100,8.1,7.9,5.87,28821,30,85107,41,10,2510,4001,1714,29,71
"""06081612700""","""San Francisco-Oakland-Berkeley, CA""",2.00,2064.00,752.00,315.16,50,62,84,36,46,63,14,17,21,5.42,13.85,2.05,2,2,16298,16101,15636,3,3,3,17526,17132,15839,13168,12824,11654,4287,4235,4111,72,73,74,48,48,49,4.9,8.3,2.39,27670,99,84647,40,13,3929,4001,3501,86,14
"""06081612800""","""San Francisco-Oakland-Berkeley, CA""",2.00,3379.00,1004.00,407.99,50,63,84,37,46,63,14,17,21,5.88,14.51,2.09,2,2,16271,16074,15608,2,2,2,17738,17343,16039,13410,13066,11884,4280,4228,4104,49,50,50,32,33,33,5.0,8.9,2.46,24499,97,75254,39,11,3947,4001,3501,89,11
"""06081612900""","""San Francisco-Oakland-Berkeley, CA""",4.00,4441.00,1605.00,393.22,48,60,81,35,44,61,13,16,20,5.28,23.47,1.95,2,2,15532,15335,14869,2,2,2,16627,16232,14971,12491,12147,11009,4086,4034,3910,51,52,52,34,34,35,6.3,8.9,4.08,21765,70,59150,39,7,3816,4001,2930,75,25
"""06081613000""","""San Francisco-Oakland-Berkeley, CA""",2.00,3460.00,1237.00,1149.11,49,61,82,36,45,62,13,16,20,5.52,9.18,1.96,2,2,16141,15944,15479,2,2,2,16849,16454,15189,12557,12213,11071,4246,4194,4070,47,47,48,31,32,32,6.5,8.7,1.08,18764,47,46492,39,17,3857,4001,3447,73,27
"""06081613200""","""San Francisco-Oakland-Berkeley, CA""",4.00,6851.00,2540.00,9931.67,50,63,84,35,44,60,15,19,24,6.65,1.90,2.24,2,2,20358,20161,19696,1,1,1,19772,19377,18025,14404,14060,12832,5355,5303,5179,13,14,14,9,9,9,2.1,7.4,0.26,10744,85,21273,42,97,3786,4001,1560,84,16
"""06081613300""","""San Francisco-Oakland-Berkeley, CA""",2.00,2734.00,847.00,2296.94,52,64,87,36,46,63,15,19,24,7.20,2.72,2.25,2,2,20100,19903,19438,1,1,1,19730,19334,17981,14418,14074,12846,5287,5236,5111,24,24,24,16,16,16,2.4,5.5,0.37,17676,99,25942,42,46,3929,4001,3090,89,11
"""06081613400""","""San Francisco-Oakland-Berkeley, CA""",3.00,3067.00,1042.00,11150.64,51,64,86,36,44,61,16,19,24,7.39,1.10,2.27,2,2,21060,20863,20398,0,0,0,20157,19761,18399,14606,14262,13024,5540,5488,5363,11,11,11,7,7,7,1.3,6.4,0.09,9594,96,16132,42,105,3833,4001,2915,80,20
"""06081613501""","""San Francisco-Oakland-Berkeley, CA""",2.00,4247.00,1376.00,21005.32,49,60,81,34,42,58,15,18,23,7.26,6.87,2.17,2,2,20473,20276,19810,1,1,1,19349,18954,17623,13940,13596,12390,5385,5334,5209,24,24,25,19,19,19,0.7,3.8,0.07,9308,77,12447,42,148,3635,3994,3043,70,30
"""06081613502""","""San Francisco-Oakland-Berkeley, CA""",4.00,6164.00,2434.00,5965.04,50,62,84,35,43,60,15,19,24,7.26,5.54,2.24,2,2,21341,21144,20678,1,1,1,20017,19621,18270,14385,14041,12814,5614,5562,5437,18,19,19,17,17,18,1.7,2.5,0.41,8301,92,9978,42,67,3736,4001,1220,87,13
"""06081613600""","""San Francisco-Oakland-Berkeley, CA""",5.00,5814.00,2120.00,5129.66,34,42,56,22,28,39,15,19,24,4.80,2.42,2.23,2,2,21025,20828,20362,1,1,1,19872,19477,18129,14311,13967,12744,5531,5479,5354,30,31,31,16,17,17,2.9,2.3,0.41,8491,85,9474,42,35,2422,2708,,92,8
"""06081613701""","""San Francisco-Oakland-Berkeley, CA""",2.00,3929.00,1517.00,1254.13,50,62,84,35,44,60,15,18,23,6.88,11.99,2.17,2,2,20616,20419,19953,1,1,1,19351,18955,17627,13905,13561,12357,5423,5371,5247,23,23,23,21,22,22,4.8,3.7,1.21,7453,78,9688,42,18,3784,4001,1705,89,11
"""06081613702""","""San Francisco-Oakland-Berkeley, CA""",4.00,4687.00,1708.00,25938.47,35,43,58,21,26,35,14,17,22,5.92,10.26,2.04,2,2,19809,19612,19146,1,1,1,18342,17946,16655,13103,12759,11592,5211,5159,5034,28,28,28,25,26,26,1.7,3.9,0.07,7600,48,10582,42,202,2222,2638,1128,58,42
"""06081613800""","""San Francisco-Oakland-Berkeley, CA""",4.00,4064.00,1525.00,115600.10,47,58,78,30,38,52,17,20,26,8.33,0.28,2.36,2,2,23744,23547,23081,0,0,0,21405,21009,19621,15151,14807,13544,6246,6194,6069,8,8,8,5,5,5,0.5,2.7,0.01,5084,90,7715,44,371,3235,3423,2289,71,29
"""06081613900""","""San Francisco-Oakland-Berkeley, CA""",5.00,6358.00,2013.00,673.83,45,56,76,32,40,54,14,17,21,5.79,20.25,2.01,2,2,17218,17021,16555,3,3,3,17531,17136,15854,12938,12593,11434,4529,4477,4353,65,66,67,43,44,44,6.3,5.4,2.99,31180,74,77523,46,11,3413,4001,1750,67,33
"""06081614000""","""San Francisco-Oakland-Berkeley, CA""",4.00,5872.00,1893.00,782.24,46,57,77,32,40,56,14,17,21,6.61,26.85,2.02,2,2,17324,17127,16662,3,3,3,17633,17239,15956,12956,12612,11452,4557,4505,4381,120,122,123,47,48,48,4.3,5.8,2.42,29311,81,26392,41,17,3482,3690,2452,75,25
"""06081984300""","""San Francisco-Oakland-Berkeley, CA""",1.00,0.00,0.00,1965.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
"""06083000101""","""Santa Maria-Santa Barbara, CA""",4.00,5674.00,2412.00,937.15,42,51,50,24,30,30,18,21,20,4.05,11.94,1.83,2,2,17723,17526,16824,2,2,2,16423,15493,14931,11730,10853,10479,4662,4608,4424,31,32,28,44,45,40,7.4,4.3,2.57,11683,24,16993,41,12,1860,1702,1882,63,37
"""06083000102""","""Santa Maria-Santa Barbara, CA""",4.00,4639.00,2031.00,601.79,55,67,65,37,46,45,18,21,20,5.15,18.30,1.84,2,2,17931,17734,17032,2,2,2,16540,15607,15044,11794,10914,10540,4717,4663,4478,29,30,26,41,42,37,7.2,3.4,3.37,12467,33,19638,43,12,2843,3051,2242,50,50
"""06083000103""","""Santa Maria-Santa Barbara, CA""",3.00,4341.00,1418.00,10634.71,69,85,83,47,59,58,22,26,25,7.77,1.63,2.24,2,2,22264,22067,21364,1,1,1,20265,19209,18649,14400,13398,13024,5857,5802,5618,9,9,8,13,13,11,1.0,3.0,0.13,5552,77,7398,41,314,3629,4001,1633,81,19
"""06083000201""","""Santa Maria-Santa Barbara, CA""",2.00,2656.00,1338.00,239.17,59,73,71,42,53,52,17,20,19,4.07,23.09,1.77,2,2,15493,15296,14593,3,3,3,15496,14583,14019,11377,10517,10142,4075,4022,3837,43,44,39,60,62,55,7.7,6.3,5.59,19053,43,26602,40,9,3268,3859,2800,44,56
"""06083000202""","""Santa Maria-Santa Barbara, CA""",2.00,2405.00,940.00,464.22,59,72,70,41,52,51,17,20,19,5.41,12.84,1.80,2,2,16468,16271,15568,3,3,3,15897,14977,14414,11529,10661,10287,4332,4278,4094,36,37,33,51,52,46,7.3,5.1,2.02,16514,35,25383,41,17,3187,3521,2983,38,62
"""06083000301""","""Santa Maria-Santa Barbara, CA""",3.00,3087.00,1207.00,126.02,45,56,54,31,38,38,15,17,16,4.17,40.85,1.57,2,1,13271,13074,12371,5,5,5,13607,12757,12191,10051,9253,8879,3491,3438,3253,65,67,59,91,94,83,8.7,7.3,9.58,23462,20,33878,39,6,2355,3805,2142,13,87
"""06083000302""","""Santa Maria-Santa Barbara, CA""",5.00,4331.00,1915.00,252.33,42,52,50,27,34,33,15,18,17,3.61,31.87,1.61,2,1,13645,13448,12745,4,4,4,13984,13121,12555,10337,9525,9151,3589,3536,3351,58,60,53,81,83,74,8.6,7.2,7.59,21787,27,29561,39,4,2087,1928,2096,23,77
"""06083000400""","""Santa Maria-Santa Barbara, CA""",5.00,5377.00,2507.00,507.91,53,65,63,37,46,45,16,19,18,3.72,24.06,1.74,2,2,14708,14511,13808,3,3,3,15072,14169,13606,11163,10313,9939,3869,3816,3631,40,41,36,56,57,51,7.4,7.0,4.94,21635,50,33208,39,6,2820,2155,2789,35,65
"""06083000501""","""Santa Maria-Santa Barbara, CA""",3.00,3352.00,1226.00,5805.02,70,87,84,49,61,60,21,25,24,7.32,6.59,2.19,2,2,21738,21541,20838,0,0,0,19816,18775,18215,14092,13104,12730,5718,5664,5479,6,7,6,9,9,8,1.6,4.2,0.21,7718,93,9875,41,76,3769,3865,3445,77,23
"""06083000502""","""Santa Maria-Santa Barbara, CA""",6.00,5395.00,2198.00,734.04,57,70,68,38,47,47,19,22,21,5.66,17.23,1.99,2,2,17935,17738,17035,2,2,2,17524,16545,15983,12781,11854,11480,4718,4664,4479,26,26,23,36,37,33,5.4,5.3,2.99,15381,81,22710,41,10,2914,2987,2109,70,30
"""06083000600""","""Santa Maria-Santa Barbara, CA""",6.00,5470.00,2403.00,989.26,61,75,73,42,53,52,19,22,21,5.48,18.73,1.96,2,2,17460,17263,16560,2,2,2,17174,16206,15644,12555,11640,11265,4593,4539,4354,27,27,24,37,38,34,4.1,5.4,2.43,17066,69,28163,41,20,3256,3806,2303,59,41
"""06083000700""","""Santa Maria-Santa Barbara, CA""",4.00,6233.00,2272.00,5588.41,66,81,79,46,57,56,21,24,23,6.44,5.87,2.10,2,2,20660,20463,19761,1,1,1,18938,17925,17364,13489,12530,12156,5435,5381,5196,14,14,13,19,20,18,1.8,3.9,0.41,7937,75,10631,42,54,3510,3956,2712,69,31
"""06083000801""","""Santa Maria-Santa Barbara, CA""",3.00,3957.00,1269.00,235.84,49,60,58,31,39,38,18,21,20,6.03,36.86,1.85,2,2,16423,16226,15523,2,2,2,16231,15295,14732,11879,10995,10621,4320,4266,4082,33,33,30,46,47,41,7.3,5.0,5.38,16597,68,29915,42,4,2398,3035,2023,44,56
"""06083000805""","""Santa Maria-Santa Barbara, CA""",1.00,1077.00,544.00,411.85,56,69,67,39,49,48,17,20,19,4.06,5.36,1.75,2,2,16935,16738,16035,2,2,2,15710,14804,14241,11227,10374,10000,4455,4401,4216,28,29,25,39,40,36,8.5,4.2,1.32,13474,2,26923,43,10,3011,2832,3182,49,51
"""06083000806""","""Santa Maria-Santa Barbara, CA""",4.00,5484.00,1623.00,269.63,54,66,64,36,45,44,18,21,20,5.45,47.35,1.84,2,2,17339,17142,16439,2,2,2,16436,15500,14938,11846,10963,10589,4561,4507,4323,29,30,26,41,42,37,7.1,4.4,6.02,12877,57,22407,43,7,2760,3395,2269,39,61
"""06083000900""","""Santa Maria-Santa Barbara, CA""",3.00,3254.00,1682.00,446.81,42,51,50,27,33,33,15,18,17,3.09,17.10,1.60,2,1,13884,13687,12984,4,4,4,13999,13138,12572,10291,9482,9107,3652,3599,3414,56,57,51,78,80,71,8.6,6.2,3.76,22112,19,36507,40,5,2061,4001,1740,15,85
"""06083001001""","""Santa Maria-Santa Barbara, CA""",2.00,2953.00,1362.00,158.67,38,46,44,22,28,27,15,18,17,1.86,15.28,1.61,2,1,14101,13904,13201,4,4,4,14107,13243,12678,10342,9530,9156,3709,3656,3471,56,57,51,78,80,71,8.7,6.1,8.58,21642,19,35018,40,5,1714,3215,1467,19,81
"""06083001002""","""Santa Maria-Santa Barbara, CA""",3.00,3188.00,1703.00,152.18,36,44,43,22,27,27,15,17,16,3.45,39.90,1.55,1,1,13090,12893,12190,5,5,5,13479,12633,12066,9961,9167,8793,3443,3390,3205,75,76,68,104,107,95,8.7,7.0,11.19,23696,22,36268,39,5,1668,,1795,7,93
"""06083001101""","""Santa Maria-Santa Barbara, CA""",4.00,4599.00,1475.00,204.10,52,64,62,36,45,44,16,19,18,5.51,41.83,1.75,2,2,14499,14302,13600,3,4,3,15129,14222,13657,11266,10411,10037,3814,3761,3576,49,50,44,68,70,62,7.7,7.3,7.23,22566,57,30265,38,5,2750,3465,2132,43,57
"""06083001102""","""Santa Maria-Santa Barbara, CA""",3.00,4394.00,1290.00,138.95,45,55,53,30,37,36,15,18,17,5.54,53.85,1.64,2,2,13962,13765,13063,4,4,4,14249,13377,12811,10518,9697,9323,3673,3620,3435,58,60,53,81,83,74,8.3,6.9,9.28,22511,30,33612,39,9,2275,2098,2158,24,76
"""06083001203""","""Santa Maria-Santa Barbara, CA""",2.00,3535.00,1430.00,434.39,58,71,69,40,50,49,18,21,20,5.11,16.92,1.86,2,2,16422,16225,15522,2,2,2,16271,15333,14770,11918,11032,10658,4320,4266,4081,34,35,31,48,49,43,6.5,6.3,3.29,18422,50,24505,40,25,3083,3918,2363,46,54
"""06083001206""","""Santa Maria-Santa Barbara, CA""",3.00,3969.00,1521.00,291.10,44,54,52,28,36,35,16,18,17,5.07,39.78,1.63,2,2,14958,14761,14058,3,3,3,14449,13579,13015,10472,9654,9280,3935,3881,3696,43,44,39,60,61,54,8.4,5.8,5.22,17358,14,29890,41,11,2193,2117,2111,15,85
"""06083001208""","""Santa Maria-Santa Barbara, CA""",5.00,4206.00,1630.00,447.36,60,73,71,42,52,51,18,21,20,5.72,29.65,1.85,2,2,17249,17052,16349,2,2,2,16479,15541,14979,11910,11025,10650,4537,4484,4299,32,33,29,45,46,41,5.4,5.2,3.64,13623,56,17678,41,11,3208,2484,2964,47,53
"""06083001306""","""Santa Maria-Santa Barbara, CA""",3.00,3725.00,1550.00,1020.14,67,82,80,49,61,60,18,22,21,5.23,16.37,1.91,2,2,17825,17628,16926,2,2,2,16986,16031,15469,12270,11368,10994,4689,4635,4450,27,27,24,37,38,34,4.0,4.8,1.52,13778,49,19052,41,22,3742,3895,3414,61,39
"""06083001307""","""Santa Maria-Santa Barbara, CA""",4.00,3365.00,1166.00,699.08,62,77,75,43,54,53,19,22,21,5.14,8.33,2.00,2,2,17438,17241,16538,2,2,2,17457,16475,15912,12838,11909,11535,4587,4533,4349,32,32,29,44,45,40,3.3,6.7,1.67,18613,77,22894,39,46,3341,3953,1207,65,35
"""06083001308""","""Santa Maria-Santa Barbara, CA""",5.00,3650.00,1452.00,556.53,58,71,69,39,48,47,19,23,21,5.05,16.49,2.01,2,2,18042,17845,17142,2,2,2,17681,16696,16134,12909,11977,11603,4746,4692,4508,26,26,23,36,37,33,4.5,5.7,2.61,15699,83,17684,40,17,2969,2927,1732,70,30
"""06083001403""","""Santa Maria-Santa Barbara, CA""",1.00,1691.00,711.00,664.49,68,84,81,49,61,60,19,22,21,6.00,6.42,1.93,2,2,19233,19036,18334,1,1,1,17477,16515,15954,12397,11489,11115,5059,5006,4821,20,21,18,28,29,26,5.8,4.9,1.07,4944,53,6878,40,16,3767,4001,3501,53,47
"""06083001404""","""Santa Maria-Santa Barbara, CA""",2.00,1432.00,686.00,565.19,67,82,80,48,60,59,19,22,21,5.42,7.21,1.94,2,2,18982,18785,18083,1,1,1,17486,16521,15959,12472,11560,11186,4993,4939,4755,20,21,18,28,29,26,5.7,4.6,1.21,6595,60,8863,41,15,3698,4001,3309,53,47
"""06083001500""","""Santa Maria-Santa Barbara, CA""",3.00,2628.00,1259.00,7937.67,71,87,85,49,61,60,22,26,25,6.52,2.00,2.21,2,2,22161,21964,21261,1,1,1,20040,18994,18434,14200,13207,12833,5829,5775,5590,11,11,10,15,16,14,1.4,5.4,0.16,4164,83,5461,41,85,3778,4001,2424,84,16
"""06083001601""","""Santa Maria-Santa Barbara, CA""",3.00,5912.00,1935.00,1044.05,64,79,77,42,53,52,22,26,25,8.42,20.44,2.17,2,2,23769,23572,22870,1,1,1,20210,19175,18615,13944,12964,12589,6252,6198,6013,13,13,12,12,13,11,3.9,0.4,1.85,5347,76,7193,50,25,3270,3466,2790,69,31
"""06083001604""","""Santa Maria-Santa Barbara, CA""",4.00,4466.00,1888.00,605.93,52,64,62,33,41,40,19,23,22,6.85,25.33,1.90,2,2,21500,21303,20601,1,1,1,17849,16898,16336,12173,11275,10901,5656,5602,5417,20,21,18,19,19,17,7.6,0.3,3.12,5659,33,7312,50,8,2521,3168,2082,36,64
"""06083001704""","""Santa Maria-Santa Barbara, CA""",2.00,3216.00,1257.00,1540.52,55,67,65,36,45,44,19,23,22,6.89,16.68,1.92,2,2,20522,20325,19622,1,1,1,17732,16774,16212,12306,11403,11028,5398,5344,5159,27,28,24,20,21,18,5.7,2.1,0.82,4305,19,7119,43,33,2745,2980,2323,64,36
"""06083001706""","""Santa Maria-Santa Barbara, CA""",5.00,4599.00,2011.00,30109.73,64,78,76,41,51,50,23,28,26,6.79,1.53,2.29,2,2,25395,25198,24496,1,1,1,21395,20325,19765,14706,13689,13315,6680,6626,6441,9,9,8,11,12,10,0.3,1.2,0.07,3076,74,4299,49,340,3134,3554,1545,78,22
"""06083001800""","""Santa Maria-Santa Barbara, CA""",1.00,1125.00,447.00,741395.49,45,55,53,17,21,21,28,34,33,10.70,0.01,2.70,3,3,33919,33722,33020,0,0,0,26240,25046,24487,17316,16178,15804,8922,8867,8682,1,1,1,1,1,1,0.0,0.0,0.00,782,95,975,57,2756,1286,1417,891,75,25
"""06083001905""","""Santa Maria-Santa Barbara, CA""",3.00,3073.00,1204.00,79991.34,71,88,86,47,58,57,25,29,28,9.29,1.97,2.39,2,2,28212,28015,27312,0,0,0,22794,21692,21133,15367,14320,13946,7421,7366,7182,6,6,6,6,6,5,0.1,0.1,0.02,1147,90,1300,48,530,3593,4001,2116,78,22
"""06083001907""","""Santa Maria-Santa Barbara, CA""",1.00,898.00,364.00,58107.42,39,48,46,16,20,20,23,28,26,8.33,0.05,2.26,2,2,26115,25918,25215,0,0,0,21399,20336,19777,14526,13518,13144,6870,6815,6630,3,3,3,4,4,4,0.4,0.2,0.01,956,85,1252,46,427,1253,,1885,34,66
"""06083001908""","""Santa Maria-Santa Barbara, CA""",4.00,5357.00,2097.00,9553.93,63,77,75,40,49,49,23,27,26,6.37,3.26,2.27,2,2,25707,25510,24808,0,0,0,21378,20312,19752,14605,13593,13219,6762,6708,6523,11,11,10,10,10,9,1.6,0.2,0.22,2106,89,2894,47,96,3042,3282,2071,73,27
"""06083001909""","""Santa Maria-Santa Barbara, CA""",2.00,3661.00,1512.00,5030.16,55,68,66,34,43,42,21,25,24,7.85,3.97,2.10,2,2,24097,23900,23197,0,0,0,19805,18793,18233,13454,12497,12123,6339,6284,6100,12,12,11,11,11,10,2.6,0.2,0.30,2172,54,2766,47,51,2617,3420,1983,52,48
"""06083001910""","""Santa Maria-Santa Barbara, CA""",3.00,2858.00,1123.00,773.58,59,72,70,38,47,46,21,25,24,7.93,13.81,2.09,2,2,23545,23348,22645,1,1,1,19606,18597,18036,13394,12440,12065,6194,6139,5955,18,19,16,17,17,15,3.8,0.3,1.45,2145,73,2772,46,18,2900,3350,2580,61,39
"""06083001911""","""Santa Maria-Santa Barbara, CA""",2.00,1624.00,770.00,100736.22,55,67,65,30,37,37,25,30,29,9.14,0.66,2.40,2,2,29276,29079,28376,0,0,0,23104,22001,21442,15403,14354,13980,7701,7646,7461,0,0,0,0,0,0,0.3,0.1,0.01,876,79,1021,52,400,2302,3230,285,71,29
"""06083001912""","""Santa Maria-Santa Barbara, CA""",3.00,5151.00,1929.00,2928.03,58,71,69,36,45,45,22,26,24,8.41,5.68,2.12,2,2,24007,23810,23107,1,1,0,19958,18937,18377,13634,12668,12293,6315,6261,6076,9,9,8,8,9,8,4.2,0.2,0.66,2362,57,3405,47,51,2791,3128,2232,64,36
"""06083002005""","""Santa Maria-Santa Barbara, CA""",4.00,4979.00,1915.00,1568.51,54,66,64,31,39,38,23,27,26,8.59,17.50,2.25,2,2,25813,25616,24914,0,0,0,21266,20207,19648,14474,13469,13095,6790,6736,6551,2,2,2,2,2,1,3.5,0.2,1.22,5162,78,3810,52,17,2383,2438,2070,85,15
"""06083002006""","""Santa Maria-Santa Barbara, CA""",2.00,2754.00,1051.00,107784.11,66,81,79,40,49,49,27,32,30,10.26,0.12,2.58,3,2,30710,30513,29811,0,0,0,24633,23475,22916,16554,15451,15077,8078,8023,7839,1,1,1,0,0,0,0.2,0.1,0.01,2128,85,3007,57,619,3044,3251,2206,82,18
"""06083002008""","""Santa Maria-Santa Barbara, CA""",4.00,7204.00,2322.00,827.78,52,64,62,30,37,37,22,26,25,8.65,27.49,2.19,2,2,24470,24273,23571,0,0,0,20526,19485,18926,14086,13099,12725,6437,6383,6198,3,3,3,2,2,2,4.8,0.2,2.81,9150,68,7486,53,12,2299,2482,818,81,19
"""06083002009""","""Santa Maria-Santa Barbara, CA""",3.00,3806.00,1353.00,637.87,53,65,63,31,38,38,23,27,26,8.45,18.02,2.22,2,2,24927,24730,24027,0,0,0,20804,19755,19195,14244,13249,12875,6557,6503,6318,3,3,2,2,2,2,3.6,0.2,2.12,8584,87,6002,53,18,2353,2617,1443,72,28
"""06083002010""","""Santa Maria-Santa Barbara, CA""",4.00,4617.00,1501.00,601.68,56,68,67,33,41,41,23,27,26,8.99,23.08,2.25,2,2,25409,25212,24509,0,0,0,21123,20065,19505,14437,13433,13059,6684,6629,6445,2,2,2,2,2,1,3.7,0.2,2.49,7698,92,5285,52,14,2539,2762,1687,80,20
"""06083002011""","""Santa Maria-Santa Barbara, CA""",3.00,5925.00,1915.00,4538.05,49,60,58,27,34,33,22,26,25,8.41,13.02,2.20,2,2,24224,24027,23324,0,0,0,20485,19442,18883,14110,13122,12748,6372,6318,6133,3,3,3,2,2,2,4.7,0.3,0.42,8378,60,14599,55,25,2075,2170,1344,69,31
"""06083002012""","""Santa Maria-Santa Barbara, CA""",3.00,2830.00,1134.00,776.02,51,62,60,28,35,35,22,26,25,8.26,12.42,2.19,2,2,24808,24611,23908,0,0,0,20567,19527,18968,14039,13054,12680,6526,6471,6286,2,2,2,2,2,1,5.0,0.2,1.46,7028,78,5983,54,10,2178,2533,2083,66,34
"""06083002013""","""Santa Maria-Santa Barbara, CA""",2.00,2732.00,1051.00,1785.70,59,72,70,35,43,43,24,29,27,8.92,9.98,2.34,2,2,27151,26954,26251,0,0,0,22162,21077,20517,15019,13988,13614,7142,7087,6903,1,1,1,1,1,1,2.2,0.1,0.59,4650,72,6033,56,48,2667,2942,1037,83,17
"""06083002014""","""Santa Maria-Santa Barbara, CA""",3.00,6423.00,2257.00,726.62,52,64,62,32,39,39,21,24,23,7.45,24.14,2.10,2,2,21051,20854,20151,1,1,1,19012,18000,17440,13469,12510,12136,5537,5483,5299,6,6,6,4,5,4,5.4,1.2,3.11,11448,84,15501,48,8,2431,2352,2560,71,29
"""06083002015""","""Santa Maria-Santa Barbara, CA""",4.00,3724.00,1433.00,580.73,41,49,48,20,25,24,21,25,24,7.34,18.57,2.09,2,2,22479,22282,21579,1,1,1,19356,18345,17785,13438,12482,12107,5913,5859,5674,4,4,4,3,3,3,5.7,0.5,2.47,10177,67,11647,51,8,1516,1456,1386,67,33
